transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,hour,day,is_fraud
TXN-C07639CA93DA,USR0016,1242.0,2024-03-19 11:28:20.000000,6,5,6,172,0,3,9977.33,success,1290,11,1,0
TXN-FCD6F6F6778E,USR0041,830.8898067166073,2024-02-02 22:23:00.000000,37,41,1,131,1,1,126649.67,success,958,22,4,0
TXN-D61F5AB71123,USR0028,2350.47,2024-03-30 19:12:13.000000,11,43,12,66,0,2,68661.03,success,1032,19,5,0
TXN-4A324F640993,USR0027,6671.175383703986,2024-05-16 00:00:00.000000,11,26,7,191,0,2,13634.15,success,434,0,3,0
TXN-E3CB5CDF7112,USR0052,4501.36,2024-03-02 06:11:51.760338,13,25,10,223,2,1,159759.37,success,389,6,5,0
TXN-5325D0236489,USR0067,2242.5402010822754,2024-06-28 17:56:30.960468,31,20,7,52,0,4,106517.37,success,1154,17,4,0
TXN-45CCD6B622E4,USR0048,6913.44,2024-01-30 21:16:00.000000,13,25,7,183,0,2,41454.43,success,71,21,1,0
TXN-940EB76AF67B,USR0065,1616.8222673471637,2024-04-10 11:35:28.000000,11,5,7,182,0,1,0.0,success,163,11,2,0
TXN-3F214BCD083D,USR0073,6091.571030398985,2024-06-15 20:54:05.000000,3,7,4,223,1,0,0.0,failed,1290,20,5,1
TXN-34982C30D4AE,USR0025,6934.45,2024-03-24 16:46:22.000000,14,22,9,50,0,0,179203.68,success,1126,16,6,0
TXN-524BDC42AE69,USR0010,6820.35765822627,2024-06-19 02:24:21.671018,59,42,9,178,0,4,103231.27,success,469,2,2,0
TXN-3C609E963475,USR0026,3782.4534709143863,2024-06-10 10:08:02.506397,69,31,8,154,1,0,95121.4,success,363,10,0,0
TXN-0F91E8B08B89,USR0016,2369.6500223384037,2024-03-15 13:13:00.000000,20,13,9,172,0,3,17519.66,success,377,13,4,0
TXN-7A3E9D205627,USR0046,8783.429878256748,2024-02-11 20:45:00.000000,45,27,7,181,1,1,16415.94,success,743,20,6,0
TXN-DA7290D652C4,USR0044,3272.78,2024-05-07 00:04:00.000000,31,21,3,164,2,0,149268.18,success,1084,0,1,0
TXN-1793671F8102,USR0019,99.26702282394136,2024-06-28 23:50:11.000000,56,1,12,128,2,1,68661.03,success,531,23,4,0
TXN-96F27B442B7E,USR0006,5426.0,2024-04-16 09:58:19.000000,49,30,5,192,0,3,69641.85,success,4,9,1,0
TXN-8C8569F0E68B,USR0031,8621.925878146882,2024-02-21 06:19:00.000000,11,42,10,146,2,2,175283.76,success,481,6,2,0
TXN-7F46C1F4E912,USR0039,10097.490798591269,2024-01-19 15:36:15.624260,33,39,12,204,1,2,97072.39,failed,432,15,4,1
TXN-222986F00717,USR0076,8685.23,2024-01-09 22:23:04.000000,54,32,3,106,0,1,0.0,success,217,22,1,0
TXN-BED182445D7B,USR0047,977.46,2024-06-16 10:40:00.000000,33,20,2,101,1,1,37702.63,success,407,10,6,0
TXN-6EFC38867475,USR0015,2945.3829475638486,2024-01-08 09:23:18.000000,49,30,4,138,1,2,0.0,success,1284,9,0,0
TXN-38BB4BBE6356,USR0061,2530.09,2024-06-23 16:13:00.000000,29,23,3,153,2,1,86605.17,success,86,16,6,0
TXN-BCD38159DC84,USR0055,1232.0,2024-05-24 02:16:24.000000,27,18,4,213,1,1,130555.01,success,1281,2,4,0
TXN-85ADAE73E078,USR0030,2284.8787093305664,2024-06-01 21:04:00.000000,63,0,2,35,2,1,11659.32,success,29,21,5,0
TXN-FC910AC1B814,USR0012,2701.423996416934,2024-04-21 12:13:24.000000,68,42,12,39,2,3,0.0,success,349,12,6,0
TXN-0FBB5D2B29A0,USR0041,408.6568810261812,2024-02-15 23:03:57.000000,39,24,7,131,2,1,119122.03,success,970,23,3,0
TXN-1E36C1337893,USR0064,3996.6280232182853,2024-03-01 05:35:17.000000,34,22,5,36,2,1,158921.02,success,253,5,4,0
TXN-ED1AB0DA696B,USR0076,8459.77,2024-05-10 12:00:06.000000,7,2,9,116,1,2,0.0,success,205,12,4,0
TXN-1F5CFC48102A,USR0080,3576.9290778259283,2024-03-01 19:38:26.386396,43,4,5,58,2,1,120365.16,success,787,19,4,0
TXN-BF06161F5AED,USR0044,3004.34,2024-05-07 00:05:28.000000,31,9,10,164,2,0,145099.88,success,1080,0,1,0
TXN-9CE51F6AC02E,USR0072,9098.0,2024-06-18 17:08:28.000000,62,39,7,115,0,3,80347.12,success,196,17,1,0
TXN-1AEE8FD08F0D,USR0018,10144.350227073517,2024-01-21 00:00:00.000000,31,20,2,143,2,2,68661.03,success,140,0,6,0
TXN-7AFD54D35E0A,USR0007,1071.12,2024-03-22 19:26:48.000000,12,40,7,103,0,3,56124.89,success,951,19,4,0
TXN-AE06FAAEED7F,USR0038,7805.42,2024-03-27 20:38:00.482653,39,23,7,175,1,2,0.0,success,273,20,2,0
TXN-3312ACA4C643,USR0006,5933.960665158874,2024-06-25 08:53:00.000000,69,31,3,173,0,3,85017.17,failed,864,8,1,1
TXN-3FB515A4BAF0,USR0051,509.62,2024-05-25 12:56:57.000000,31,39,3,28,0,0,73726.38,pending,882,12,5,0
TXN-C7FEB030E9AB,USR0025,6607.0739459968945,2024-04-10 20:46:00.000000,34,9,2,50,0,0,73319.33,success,1122,20,2,0
TXN-A9450D53DF7E,USR0036,4393.027481755762,2024-02-22 14:57:00.000000,41,10,5,80,0,3,88791.41,success,1290,14,3,0
TXN-4089655300A6,USR0078,5103.5,2024-02-05 04:52:02.157744,11,8,9,48,0,3,0.0,failed,506,4,0,1
TXN-F61ABE88839B,USR0055,2446.25,2024-04-01 09:08:14.720364,29,18,7,57,1,3,139531.37,pending,652,9,0,0
TXN-CC2A9A95BD44,USR0004,7285.08,2024-04-22 12:22:33.343397,45,27,2,132,2,4,0.0,success,1068,12,0,0
TXN-CE24C981699A,USR0062,3127.2102074854674,2024-03-02 00:40:38.574416,53,31,2,90,0,2,73461.87,success,1133,0,5,0
TXN-B45ED0FEFB5A,USR0003,376.75672555501177,2024-05-15 00:31:00.000000,37,24,8,111,1,3,40800.64,success,1290,0,2,0
TXN-77D187D7874B,USR0061,1298.2614,2024-04-01 03:10:14.000000,27,19,7,153,2,1,130170.76,success,101,3,0,0
TXN-88EBB549B7E7,USR0029,1484.83,2024-03-19 04:14:44.000000,1,5,4,38,1,3,68661.03,success,578,4,1,0
TXN-4DCB60B16E77,USR0073,5261.341651899027,2024-05-18 07:55:44.872538,3,5,8,33,0,0,0.0,failed,1059,7,5,1
TXN-310FC3B2BA2C,USR0013,9263.62,2024-06-06 14:54:38.084458,39,23,7,40,2,3,2408.84,success,721,14,3,0
TXN-778C13529FE5,USR0015,2243.0,2024-03-27 05:58:00.000000,39,24,10,138,1,0,18866.04,success,529,5,2,0
TXN-B4B23E7E3B02,USR0003,325.3,2024-06-01 11:59:04.000000,66,23,8,28,0,3,36401.13,success,166,11,5,0
TXN-BD2021455AA3,USR0072,9945.87763763233,2024-03-07 20:28:00.000000,62,20,8,75,0,3,21900.47,failed,185,20,3,1
TXN-6B0BA23D64A7,USR0057,4978.703409191936,2024-01-30 04:14:58.000000,23,18,5,43,2,0,31449.74,success,324,4,1,0
TXN-4DB381846C8F,USR0059,0.0,2024-03-14 00:00:00.000000,45,10,10,94,1,2,181339.2,success,307,0,3,0
TXN-9A183878CD7F,USR0034,11198.7755,2024-05-30 17:33:48.000000,11,42,5,108,2,0,141488.39,success,221,17,3,0
TXN-3827E1843BAE,USR0069,1624.3733691866892,2024-02-27 05:09:57.040345,66,41,12,148,1,3,115412.89,success,904,5,1,0
TXN-486D56362058,USR0043,138.77246814742406,2024-06-09 18:18:35.000000,18,14,9,223,1,2,121236.83,success,241,18,6,0
TXN-5629F36D4ED2,USR0066,6887.502166436236,2024-01-13 04:36:51.000000,23,36,7,110,1,0,130232.65,success,638,4,5,0
TXN-88982402DFC7,USR0072,7281.532755594122,2024-03-08 16:16:39.009892,62,20,1,115,0,2,14618.93,success,197,16,4,0
TXN-FE1786B90B23,USR0046,3752.1795535281144,2024-02-19 19:36:00.000000,59,12,3,181,1,1,0.0,success,740,19,0,0
TXN-7790397815B2,USR0054,9700.85,2024-04-23 04:30:13.000000,10,5,2,118,2,4,0.0,success,612,4,1,0
TXN-23CA4C5A5F62,USR0080,4120.66,2024-03-25 12:31:00.000000,68,42,10,59,1,4,81369.59,success,790,12,0,0
TXN-13AF578E1FF4,USR0053,2156.6325669243042,2024-05-05 16:52:46.000000,17,37,7,76,1,3,99211.61,success,1290,16,6,0
TXN-598BA0B6F8E0,USR0017,4640.379475122063,2024-03-27 05:14:54.535697,63,28,5,159,0,2,49423.81,success,452,5,2,0
TXN-C1A9B5AC9FB1,USR0070,6909.58,2024-04-10 11:48:27.430657,46,8,6,61,1,3,112926.23,success,923,11,2,0
TXN-F2B656CF8D76,USR0021,0.0,2024-03-09 21:39:06.964784,2,5,7,171,0,2,68661.03,success,1183,21,5,0
TXN-BFDB3555ED4A,USR0077,1086.4,2024-03-07 23:03:00.000000,68,42,8,162,0,2,69636.61,success,1253,23,3,0
TXN-7F038C6DA172,USR0077,1092.0834731568148,2024-03-13 16:35:54.000000,27,19,8,194,0,3,66897.03,success,1249,16,2,0
TXN-EA396D686E2F,USR0015,2693.136231482116,2024-04-11 22:48:38.000000,66,24,7,138,1,2,0.0,success,521,22,3,0
TXN-B2B195A4BC69,USR0001,433.3220490015315,2024-04-08 13:46:03.547106,11,26,3,177,0,0,55188.05,success,849,13,0,0
TXN-51F041A365E0,USR0013,9358.61,2024-05-22 07:34:38.000000,39,24,5,40,2,3,57003.58,success,725,7,2,0
TXN-4E5E6C79DBCC,USR0063,2717.6673666630345,2024-03-20 07:38:04.373795,34,40,6,203,0,0,89373.35,success,1290,7,2,0
TXN-39D4B9F00240,USR0056,1159.0352228551462,2024-04-23 06:51:16.874111,27,38,12,200,0,1,167180.77,success,985,6,1,0
TXN-720E877F9A07,USR0020,7459.26,2024-03-12 00:49:15.747757,14,11,9,49,1,2,164737.83,success,1224,0,1,0
TXN-B09E0A9051D1,USR0006,5043.695031002688,2024-06-11 02:03:22.068495,54,32,4,51,0,3,119861.21,success,861,2,1,0
TXN-2D5AE8A23C0C,USR0032,1594.038553737961,2024-04-09 20:29:20.624179,62,39,6,195,2,0,25611.8,success,932,20,1,0
TXN-825834814FB9,USR0042,24915.57,2024-01-22 15:32:14.000000,50,44,1,170,0,1,39958.2,success,1170,15,0,0
TXN-6107492EAF2C,USR0069,1698.06,2024-02-24 00:00:00.000000,39,23,3,117,0,3,99828.26,success,901,0,5,0
TXN-0D029524CC90,USR0019,293.39339158137426,2024-02-08 01:40:06.000000,0,34,8,128,0,2,143935.83,success,544,1,3,0
TXN-6A66E27DCAF6,USR0076,4452.627878948291,2024-05-12 23:46:22.520300,10,5,2,106,1,1,0.0,success,216,23,6,0
TXN-DB21A5E604D7,USR0063,2314.2,2024-03-16 00:00:00.000000,14,22,10,91,1,4,105504.57,success,59,0,5,0
TXN-F42D4C4A0AF0,USR0003,358.3,2024-05-29 10:54:42.000000,66,24,4,111,1,3,37562.77,success,171,10,2,0
TXN-0733DB07353B,USR0003,506.5567078273065,2024-05-06 07:28:19.000000,66,41,12,41,2,3,43266.79,success,173,7,0,0
TXN-FD06DADDE131,USR0078,5050.0,2024-01-22 00:02:00.000000,11,8,1,48,0,3,39095.21,success,497,0,0,0
TXN-54F11C0E070B,USR0051,437.77286245931845,2024-06-06 00:32:00.000000,7,41,5,163,2,3,70016.05,success,892,0,3,0
TXN-A16616DB920D,USR0006,7663.63,2024-06-05 23:45:21.000000,69,32,6,51,2,3,68661.03,success,873,23,2,0
TXN-BE6610A4AA77,USR0066,1.0,2024-01-02 13:51:36.000000,27,18,10,113,0,2,148930.5,success,635,13,1,0
TXN-ADD4719E8F6D,USR0038,22666.74,2024-01-13 04:33:18.000000,39,41,5,60,2,2,0.0,success,284,4,5,0
TXN-714064D3D566,USR0062,7919.29,2024-03-05 17:59:16.533877,50,9,12,90,1,1,59624.5,success,1140,17,1,0
TXN-57090FAF517D,USR0080,845.5323961569698,2024-01-06 12:43:04.000000,67,9,7,215,1,0,73524.81,success,1261,12,5,0
TXN-2F83D8862B8C,USR0027,3398.6288914630495,2024-05-20 00:00:00.000000,11,4,2,191,1,2,854.8,success,436,0,0,0
TXN-CA50BBD472A3,USR0077,2210.1464777446745,2024-03-15 18:55:07.000000,43,17,12,194,0,2,68661.03,success,1250,18,4,0
TXN-185166D6EE58,USR0019,181.41110223565576,2024-01-30 10:33:42.844930,1,34,8,223,0,4,144775.76,success,540,10,1,0
TXN-F75E56B13386,USR0012,1541.4383100154141,2024-04-23 19:31:31.508139,68,35,6,39,2,3,0.0,success,347,19,1,0
TXN-0E535C24B268,USR0027,6807.08,2024-05-25 22:42:42.537799,46,26,9,191,1,2,0.0,success,441,22,5,0
TXN-2D4442C41BDD,USR0062,5665.361242437386,2024-02-11 22:27:56.000000,69,31,10,90,0,2,123792.15,success,1135,22,6,0
TXN-BFAB1556A909,USR0001,473.5813947990873,2024-04-01 03:03:31.000000,19,37,1,177,0,0,58157.14,success,340,3,0,0
TXN-DE0AB23EE67B,USR0073,6844.06018663574,2024-05-15 13:49:05.000000,10,2,4,33,0,0,17841.43,success,1056,13,2,0
TXN-5358787E14FC,USR0009,2856.0,2024-01-31 06:09:23.000000,14,40,5,156,2,1,126102.39,success,1205,6,2,0
TXN-6A6DAB18CA82,USR0047,1083.85,2024-06-12 09:34:53.000000,33,20,12,101,0,1,40951.0,success,416,9,2,0
TXN-3B59E99644AC,USR0022,652.6519002454722,2024-02-18 07:43:11.000000,11,28,7,87,1,0,73318.06,success,1039,7,6,0
TXN-5AD86310866F,USR0023,7204.507494568375,2024-01-30 12:58:49.634896,66,41,9,137,0,2,0.0,success,1290,12,1,0
TXN-E7ED4CA0ECC1,USR0028,7260.7,2024-02-05 03:52:43.000000,50,31,8,63,2,2,144997.5,success,1033,3,0,0
TXN-8B201B07B2F3,USR0008,591.7065986747558,2024-04-11 01:53:28.151705,17,29,5,179,1,0,68661.03,pending,676,1,3,0
TXN-22410179EFE2,USR0013,9325.100804868185,2024-05-27 05:22:37.000000,1,1,4,40,2,3,57003.58,failed,726,5,0,1
TXN-12BF4B20CC33,USR0053,2063.043511650583,2024-05-16 06:26:00.000000,17,29,3,223,1,0,70649.25,success,691,6,3,0
TXN-31A79CEA20F9,USR0027,5780.395868185601,2024-05-18 18:27:16.000000,68,42,5,191,1,2,68661.03,success,440,18,5,0
TXN-3723C5EA9AAD,USR0019,276.0512854899978,2024-01-28 12:08:57.000000,1,0,10,167,1,1,145123.85,success,538,12,6,0
TXN-15ED561CA7B3,USR0040,9244.21293799638,2024-03-28 01:10:00.000000,18,3,10,44,0,0,26389.89,success,298,1,3,0
TXN-96BEA4373573,USR0075,2994.6417160624865,2024-04-15 23:22:00.000000,45,36,6,199,1,4,151071.36,success,1016,23,0,0
TXN-D305679641B5,USR0046,0.0,2024-02-22 17:07:31.031404,45,25,8,181,1,3,0.0,success,746,17,3,0
TXN-B970D386E58C,USR0058,6803.86,2024-06-04 05:31:26.000000,33,39,10,129,0,1,162710.07,success,708,5,1,0
TXN-5A8D8DE6562F,USR0080,1616.02,2024-02-29 06:29:38.515374,68,43,1,223,0,0,130582.17,success,784,6,3,0
TXN-2C209F72EF3C,USR0013,4732.976023368108,2024-06-01 14:48:00.000000,39,24,4,64,2,3,34891.56,success,730,14,5,0
TXN-00A7AB9C0434,USR0001,235.02,2024-04-11 20:20:15.611788,56,0,8,177,0,0,54860.3,success,852,20,3,0
TXN-55F8E9156602,USR0044,3524.69,2024-03-22 22:21:51.000000,31,21,7,164,2,0,161628.89,success,1082,22,4,0
TXN-80D823EA77A8,USR0067,3888.5073144478256,2024-06-25 03:52:00.000000,62,21,9,52,0,0,121867.35,success,1147,3,1,0
TXN-938D5D626B6C,USR0001,320.8911839382214,2024-04-07 00:11:47.000000,60,37,2,177,0,1,56102.2,success,843,0,6,0
TXN-2DAA4FF76B7F,USR0047,1329.44,2024-05-28 00:00:00.000000,1,0,12,101,1,2,51134.43,success,405,0,1,0
TXN-D5CB1547AE22,USR0027,46836.29,2024-05-31 20:37:11.000000,68,32,3,191,1,2,0.0,success,1290,20,4,0
TXN-DC75FDD90972,USR0071,0.0,2024-03-16 19:21:52.000000,62,21,9,84,1,3,45472.91,success,592,19,5,0
TXN-37938125E9B2,USR0003,270.36,2024-05-07 17:12:48.000000,39,41,5,41,1,3,41863.02,success,168,17,1,0
TXN-883689F5A411,USR0047,2338.5905582844716,2024-06-06 13:04:02.046636,31,21,6,101,1,3,46101.34,success,409,13,3,0
TXN-8E5042E29CF2,USR0051,100.0,2024-05-18 04:45:57.000000,31,21,8,163,2,0,75011.04,success,878,4,5,0
TXN-F11A5FF67383,USR0074,4097.76,2024-05-25 00:18:32.000000,31,19,10,166,2,2,4984.88,success,1105,0,5,0
TXN-C906CA7CA275,USR0052,1966.8462930714409,2024-03-07 00:26:32.640620,16,21,7,68,0,1,152436.79,success,395,0,3,0
TXN-CC65098EE2BD,USR0027,2919.5001460805806,2024-05-23 15:11:38.000000,43,4,6,191,2,0,0.0,success,446,15,3,0
TXN-8B018316D6C9,USR0077,2242.56,2024-03-18 23:38:30.000000,68,28,5,194,0,2,50035.54,success,1240,23,0,0
TXN-7F7E2B04B6B4,USR0025,11649.625642116,2024-03-31 22:30:40.534932,12,9,4,202,0,0,68661.03,success,1119,22,6,0
TXN-02EFD5FC97F4,USR0006,3371.047127854763,2024-06-12 21:02:53.712773,69,32,9,173,0,1,111908.65,failed,871,21,2,1
TXN-2673E518CFDB,USR0001,227.93,2024-04-27 16:25:29.663464,17,13,1,177,0,0,51665.68,failed,837,16,5,1
TXN-8ACF5A4D730F,USR0007,871.97,2024-03-26 03:47:17.000000,63,40,3,174,0,1,51164.1,success,947,3,1,0
TXN-2F3F38A93479,USR0015,3967.6725024500047,2024-04-05 03:52:30.987589,37,23,12,138,1,3,2209.59,success,523,3,4,0
TXN-6C5773B2CB07,USR0071,3312.95,2024-02-11 03:16:20.607041,31,21,9,84,1,2,68661.03,success,587,3,6,0
TXN-55E13D07656D,USR0008,0.0,2024-04-09 00:00:00.000000,60,14,4,189,1,3,44024.47,success,677,0,1,0
TXN-AABB202E74BA,USR0016,412.78197389883655,2024-03-18 08:15:09.000000,47,2,3,172,0,0,11219.47,success,373,8,0,0
TXN-6DB108FDA7EB,USR0050,5683.399430270136,2024-06-26 05:50:39.476562,31,35,2,165,0,2,49747.79,success,771,5,2,0
TXN-15A27A4163D0,USR0071,4889.40812712724,2024-02-11 02:51:16.572675,31,21,6,83,1,0,105377.03,success,596,2,6,0
TXN-EAF111E684E6,USR0012,1969.9659,2024-04-25 00:44:34.000000,54,44,9,187,2,3,0.0,success,358,0,3,0
TXN-7177C913793C,USR0004,7193.72,2024-04-22 21:23:31.689698,16,10,6,132,2,2,0.0,success,1067,21,0,0
TXN-9446FD2D9553,USR0032,1593.7365760257865,2024-04-08 14:05:59.217839,60,14,2,223,2,0,28890.93,success,941,14,0,0
TXN-BA5A62D559F7,USR0072,12251.842882057488,2024-03-03 12:12:00.000000,33,39,4,75,0,4,40065.43,success,200,12,6,0
TXN-B03185D8BA4E,USR0002,1249.4361861644954,2024-03-10 09:26:55.000000,31,18,12,93,1,2,68661.03,success,995,9,6,0
TXN-39CCF483A089,USR0052,3025.6388,2024-02-29 00:00:00.000000,13,25,3,68,1,1,168010.42,success,401,0,3,0
TXN-425F8C31F5DF,USR0080,2393.29,2024-03-05 21:16:00.000000,68,8,1,59,2,2,106111.01,success,795,21,1,0
TXN-8E4F07913EFA,USR0001,644.65,2024-04-04 06:15:03.000000,17,15,4,176,0,0,56423.09,success,838,6,3,0
TXN-AE46FDB735EC,USR0040,7756.31,2024-04-07 15:35:00.053748,18,37,12,44,0,1,0.0,success,299,15,6,0
TXN-05247078ABD7,USR0069,1505.09,2024-03-06 21:34:09.000000,39,24,12,148,1,3,106045.19,success,907,21,2,0
TXN-622C60877A7E,USR0068,2219.0,2024-01-24 01:27:36.574567,27,19,9,193,2,2,0.0,success,39,1,2,0
TXN-8D0ECA10F489,USR0068,0.0,2024-01-30 08:40:45.000000,29,19,9,223,2,2,0.0,success,37,8,1,0
TXN-D6A4131B5FFB,USR0065,3764.7398845163375,2024-04-09 22:31:00.000000,68,42,7,157,2,1,68661.03,success,149,22,1,0
TXN-270DFD07DFD7,USR0068,1428.5916061475841,2024-01-18 16:58:17.504210,54,44,2,144,1,2,0.0,success,46,16,3,0
TXN-1C0F76E4CBFC,USR0055,2128.597032135434,2024-03-24 20:04:00.000000,27,19,4,57,1,3,147750.97,success,654,20,6,0
TXN-BC3806284B2F,USR0001,373.2334915141155,2024-04-01 13:07:18.827444,60,37,5,177,0,0,57783.9,success,858,13,0,0
TXN-11A5D33200FD,USR0020,10264.317568158162,2024-03-18 22:50:52.000000,62,9,5,169,1,0,129963.47,success,1227,22,0,0
TXN-CA38190972AE,USR0024,4183.98,2024-05-25 06:04:27.551536,2,3,7,85,0,1,148275.76,success,698,6,5,0
TXN-87CC3D384050,USR0003,556.0009114232291,2024-06-01 13:10:55.000000,37,24,4,111,1,4,35845.13,success,184,13,5,0
TXN-98390062FDA1,USR0061,2521.85,2024-06-23 16:12:48.000000,23,38,3,153,2,0,89892.09,success,92,16,6,0
TXN-C658CDEE1D98,USR0076,7613.83,2024-01-09 22:22:00.000000,7,3,3,223,0,3,68661.03,success,215,22,1,0
TXN-8702EDEA32DA,USR0003,539.25,2024-05-22 09:35:35.000000,37,23,7,41,1,3,40800.64,failed,172,9,2,1
TXN-DA3CE990EEDD,USR0053,4361.95,2024-05-14 13:36:36.000000,60,14,2,126,1,0,80659.35,success,696,13,1,0
TXN-076F498D007D,USR0044,2323.31,2024-05-11 18:18:00.000000,33,21,3,164,2,0,68661.03,success,1076,18,5,0
TXN-92D6E1FF2AE1,USR0065,4523.47,2024-03-12 03:25:52.778288,43,8,3,182,0,0,41462.15,success,162,3,1,0
TXN-167B8701D66B,USR0014,1066.75,2024-04-22 17:46:00.000000,0,29,2,122,0,0,31161.17,success,260,17,0,0
TXN-954BC60368DA,USR0061,2728.4309669161867,2024-04-12 00:00:00.000000,61,18,10,153,2,0,114199.33,success,80,0,4,0
TXN-E8A0D17FFEE3,USR0003,356.64,2024-05-08 17:59:56.000000,39,24,1,82,1,4,41506.37,success,181,17,2,0
TXN-3A17FD99DA47,USR0005,7437.0,2024-02-29 17:23:30.000000,29,18,6,130,1,3,40744.65,success,1215,17,3,0
TXN-AB47BA567FFD,USR0069,1826.3583100473202,2024-02-18 00:54:25.000000,37,24,1,148,1,2,129902.73,success,909,0,6,0
TXN-13504CE21281,USR0075,2703.192718493537,2024-04-26 19:17:52.089166,45,27,7,199,1,0,133203.32,success,1016,19,4,0
TXN-575BF6C1F36A,USR0012,1327.830668617214,2024-04-23 09:47:31.000000,46,4,4,39,0,3,0.0,success,348,9,1,0
TXN-F259B28E92D8,USR0057,2501.1614464128616,2024-01-21 16:07:01.485998,23,17,7,43,2,1,68661.03,success,8,16,6,0
TXN-412D883B82B6,USR0062,5289.899246059003,2024-02-12 11:17:53.000000,54,31,7,90,0,2,114963.44,success,1136,11,0,0
TXN-A3B7B9DD5A38,USR0006,7153.138742794557,2024-06-05 17:29:47.000000,54,32,6,192,0,3,149735.69,success,860,17,2,0
TXN-7FF686AC9635,USR0059,1920.0598168490221,2024-03-15 00:00:00.000000,45,10,5,94,1,4,179419.14,success,303,0,4,0
TXN-47C489EE96F2,USR0024,2979.836443237314,2024-05-18 15:01:18.000000,2,35,7,85,0,1,184864.43,pending,705,15,5,0
TXN-8EDE397D2CBC,USR0045,5950.640980841017,2024-01-14 01:02:19.000000,1,0,4,47,0,1,131558.03,success,621,1,6,0
TXN-92FBB895C399,USR0039,8313.71,2024-01-16 14:34:33.000000,62,21,4,220,1,0,11388.86,success,1264,14,1,0
TXN-F1DB443350F2,USR0041,1229.26,2024-02-10 15:49:05.795370,39,23,9,131,2,1,122219.32,success,969,15,5,0
TXN-ADCB9A05CFEF,USR0003,421.1511494883624,2024-05-28 23:51:16.000000,37,41,7,41,2,1,37921.07,success,178,23,1,0
TXN-F7A3F30D117F,USR0010,4532.0,2024-01-19 03:23:22.000000,21,16,6,178,1,1,91059.48,success,10,3,4,0
TXN-110E093D4473,USR0023,9832.53,2024-05-18 00:00:00.000000,39,24,3,89,0,2,0.0,success,561,0,5,0
TXN-C8314B9E9927,USR0053,3503.06,2024-05-05 16:01:35.011275,17,37,9,126,1,4,101368.25,success,688,16,6,0
TXN-74E472C0351A,USR0008,570.409111365908,2024-04-11 06:32:56.164618,47,37,4,189,1,2,43454.06,success,684,6,3,0
TXN-3145BB5D7D22,USR0006,4456.642392033268,2024-06-13 13:22:21.000000,21,16,7,173,0,3,75068.3,success,1290,13,3,0
TXN-35318232FB2A,USR0072,9782.520715694101,2024-03-09 08:18:43.000000,62,39,7,75,0,3,0.0,success,198,8,5,0
TXN-6A69AB54E811,USR0023,9707.37,2024-02-19 22:43:13.000000,66,24,3,137,0,2,0.0,success,553,22,0,0
TXN-886DF54BB15C,USR0080,4195.500898232739,2024-03-03 23:49:34.000000,31,20,12,58,2,1,111503.02,pending,792,23,6,0
TXN-EA0ADF0C07EA,USR0059,1295.9023903625261,2024-03-14 05:26:13.388429,45,36,5,124,1,2,181915.99,success,306,5,3,0
TXN-AE30E91B83AB,USR0017,4740.21320460197,2024-03-18 07:25:53.000000,34,22,6,223,2,2,86718.85,pending,458,7,0,0
TXN-12BB7EF109AA,USR0065,2642.244521580142,2024-04-08 19:43:00.000000,4,11,6,157,2,1,0.0,success,155,19,0,0
TXN-3CD8AF2AD86D,USR0047,839.1587021146119,2024-06-13 04:05:35.000000,33,21,12,223,0,4,40111.84,success,420,4,3,0
TXN-C9AE66305A48,USR0015,3347.83,2024-03-14 12:55:06.000000,66,24,2,138,1,3,37475.2,success,1290,12,3,0
TXN-D07E1D7B4808,USR0061,1865.7837376532052,2024-04-06 11:10:00.000000,29,18,9,153,2,0,123723.01,success,88,11,5,0
TXN-1C980E8A4BB6,USR0024,5769.645340028655,2024-05-21 08:05:40.000000,3,35,6,85,0,1,162773.11,success,701,8,1,0
TXN-EDE1BC0B1E83,USR0041,1.0,2024-02-04 00:00:00.000000,12,9,1,131,2,2,124316.82,success,964,0,6,0
TXN-235FF17E584C,USR0007,593.051,2024-03-11 06:54:12.479519,34,2,3,174,0,0,61576.71,success,953,6,0,0
TXN-ABD5318348C9,USR0064,2531.0,2024-02-22 02:53:00.000000,63,40,4,223,0,0,166206.77,success,243,2,3,0
TXN-8D1DC3DC7956,USR0020,7571.98,2024-04-14 14:44:57.000000,31,39,9,169,2,1,81795.59,success,1228,14,6,0
TXN-5AB7E2DA496D,USR0072,7427.201057177735,2024-03-08 23:43:54.000000,62,20,6,75,0,3,7191.73,success,1290,23,4,0
TXN-50AA2897D5D0,USR0063,3055.0,2024-03-28 21:41:34.330008,4,8,10,203,1,0,80820.23,success,61,21,3,0
TXN-D514D89B7430,USR0001,348.9864901080281,2024-04-23 00:59:20.000000,17,37,1,177,0,1,52058.63,success,840,0,1,0
TXN-F9704D6C7A4A,USR0011,3082.0,2024-03-08 15:48:31.000000,57,2,5,100,0,1,54557.18,success,1188,15,4,0
TXN-B46446C53DD8,USR0016,1418.32,2024-03-02 06:42:35.000000,20,13,5,185,0,3,34801.41,failed,382,6,5,1
TXN-A93A5922CD6E,USR0045,4681.6173,2024-01-12 16:09:48.000000,1,1,3,145,0,2,137508.67,success,620,16,4,0
